CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,IQR_outlier_count,IQR_flag,ZScore_outlier_count,ZScore_flag,IF_flag,IF_anomaly_score,MAHA_dist2,MAHA_flag,LOF_flag,LOF_score,UNI_flag,MV_flag,UniMV_Segment,Max_Abs_Z,HighBal_Churn_flag,DBSCAN_flag,Composite_Anomaly_Score,Anomaly_Class
700,Spain,Male,28,8,159900.38,1,0,0,22698.56,0,0,0,0,0,0,-0.5000918605719498,6.757714477336392,0,0,1.0445961751617623,0,0,Neither,1.3457639808542814,0,0,0,Normal — Not Flagged
410,Germany,Female,50,2,102278.79,2,1,0,89822.48,0,0,0,0,0,0,-0.5468255138631076,11.336831915726501,0,1,1.2142461435177343,0,1,Multivariate only,2.4886975456342153,0,0,0,Normal — Not Flagged
537,France,Female,41,0,0.0,2,0,1,175262.49,0,0,0,0,0,0,-0.5203736617124574,8.324495819383097,0,0,1.119877899425856,0,0,Neither,1.7333154938995745,0,0,0,Normal — Not Flagged
780,France,Female,43,0,0.0,1,0,1,15705.27,0,0,0,0,0,1,-0.5659982415660596,11.05581265060268,0,0,1.1785941152338877,0,1,Multivariate only,1.7333154938995745,0,1,2,B: Rare Valid — Statistically Unusual Pattern
652,Spain,Male,58,6,0.0,2,0,1,170025.43,0,0,0,0,0,0,-0.48794256101169936,9.301846617378562,0,0,1.0370661294469097,0,0,Neither,1.8191748741175742,0,0,0,Normal — Not Flagged
620,Germany,Male,35,0,76989.97,1,1,1,17242.79,0,0,0,0,0,0,-0.5158607989828384,6.319279260061823,0,0,1.0561123875125573,0,0,Neither,1.7333154938995745,0,0,0,Normal — Not Flagged
697,France,Female,23,10,0.0,2,1,1,79734.23,0,0,0,0,0,0,-0.5049874654002932,7.437048697478865,0,0,1.1637642731426416,0,0,Neither,1.7244635794717436,0,0,0,Normal — Not Flagged
786,France,Male,35,3,0.0,2,1,0,92712.97,0,0,0,0,0,0,-0.4614738975323204,4.356938831418294,0,0,1.0165324614549789,0,0,Neither,1.4016901216990303,0,0,0,Normal — Not Flagged
850,Germany,Female,39,5,114491.82,1,1,0,99689.48,0,0,0,0,0,0,-0.4918831559147158,5.342456994401691,0,0,1.053903342506932,0,0,Neither,2.063883767202561,0,0,0,Normal — Not Flagged
749,Germany,Male,54,3,144768.94,1,1,0,93336.3,1,0,0,0,0,0,-0.4902002913481696,6.092984495715369,0,0,1.024413894005525,0,0,Neither,1.4377605113123673,1,0,0,Normal — Not Flagged
445,France,Male,31,7,145056.59,1,1,1,175893.53,0,0,0,0,0,0,-0.5169382543434998,9.149064216918093,0,0,1.0719296347381029,0,0,Neither,2.1265603957494714,0,0,0,Normal — Not Flagged
443,Germany,Male,50,3,117206.3,1,1,0,42840.18,1,0,0,0,0,0,-0.5236293958964199,8.60323853633338,0,0,1.041037671134031,0,0,Neither,2.147253947171457,0,0,0,Normal — Not Flagged
637,Germany,Male,41,2,138014.4,2,1,0,140298.24,0,0,0,0,0,0,-0.46360386627521,4.910696302387296,0,0,0.9805976025642777,0,0,Neither,1.0417596792253108,0,0,0,Normal — Not Flagged
616,Germany,Female,45,6,128352.59,3,1,1,144000.59,1,0,0,0,0,0,-0.5314369727812962,14.756891133366326,0,0,0.9553491457842382,0,0,Neither,2.52705661927622,1,1,1,C: Risk Signal — High-Balance Pre-Churn
756,France,Female,23,1,112568.31,1,1,1,113408.11,0,0,0,0,0,0,-0.5066487897770806,7.29787758003859,0,0,1.0721565489804306,0,0,Neither,1.518200800427985,0,0,0,Normal — Not Flagged
644,France,Male,33,2,0.0,1,1,0,96420.58,0,0,0,0,0,0,-0.4652024110067397,5.327384829061894,0,0,0.9745135220757092,0,0,Neither,1.2258476714090278,0,0,0,Normal — Not Flagged
850,Germany,Male,41,1,176958.46,2,0,1,125806.3,0,0,0,0,0,1,-0.5643699813759004,12.036821563535097,0,1,1.236049221479096,0,1,Multivariate only,2.063883767202561,0,1,2,B: Rare Valid — Statistically Unusual Pattern
703,Germany,Female,38,9,99167.54,1,1,0,65720.92,0,0,0,0,0,0,-0.4448873241653416,3.5122956432844648,0,0,1.0097298581842464,0,0,Neither,1.378685672134612,0,0,0,Normal — Not Flagged
684,Spain,Female,42,3,103210.27,1,1,0,31002.03,0,0,0,0,0,0,-0.4462263793085168,3.037633416449194,0,0,0.9842825585189485,0,0,Neither,1.2013749346507827,0,0,0,Normal — Not Flagged
706,Germany,Female,48,10,104478.12,3,0,1,158248.71,1,0,0,0,0,1,-0.5727085417485546,17.516678733292448,0,0,1.0281213795554534,0,1,Multivariate only,2.52705661927622,0,1,2,C: Risk Signal — Density Outlier + Churned
580,Spain,Male,61,8,125921.37,1,1,1,94677.83,0,0,0,0,0,0,-0.49020575246174575,9.177148738555845,0,0,1.0460487900083257,0,0,Neither,2.105235646221479,0,0,0,Normal — Not Flagged
777,Spain,Female,35,3,0.0,2,1,1,17257.72,0,0,0,0,0,0,-0.4834760584992283,6.145954363120337,0,0,1.0085687820852605,0,0,Neither,1.4403747517905099,0,0,0,Normal — Not Flagged
676,Germany,Male,48,3,80697.44,1,0,0,101397.86,0,0,0,0,0,0,-0.4540280292921695,2.6479290754768785,0,0,1.040106159524935,0,0,Neither,0.9115834940401767,0,0,0,Normal — Not Flagged
708,France,Female,44,2,161887.81,2,1,0,84870.23,0,0,0,0,0,0,-0.49657647314847597,6.605415089956677,0,0,1.0631251581523908,0,0,Neither,1.3687458773534658,0,0,0,Normal — Not Flagged
809,France,Male,24,7,109558.36,1,1,0,183515.13,0,0,0,0,0,0,-0.5314464891833653,8.910381361039335,0,0,1.040721048305766,0,0,Neither,1.6396659630518617,0,0,0,Normal — Not Flagged
588,France,Male,38,1,124271.26,1,1,0,75969.19,0,0,0,0,0,0,-0.4536248430070941,3.5625770122097458,0,0,0.975921055217856,0,0,Neither,1.3875375865624426,0,0,0,Normal — Not Flagged
623,France,Male,43,1,0.0,2,1,1,146379.3,0,0,0,0,0,0,-0.46122189350408926,5.0658492130078505,0,0,1.0143302542602877,0,0,Neither,1.3875375865624426,0,0,0,Normal — Not Flagged
537,Spain,Male,42,1,190569.23,1,0,1,127154.8,0,0,0,0,0,0,-0.5252769780443242,7.065547119204775,0,0,1.2026366045719614,0,0,Neither,1.8284261170290017,0,0,0,Normal — Not Flagged
536,Spain,Male,53,2,143923.96,1,1,0,2019.78,1,0,0,0,0,0,-0.5403737197225916,9.340466809774352,0,0,1.1450158859747934,0,0,Neither,1.7053473021467036,1,0,0,Normal — Not Flagged
769,France,Male,48,2,96542.16,2,0,1,197885.72,0,0,0,0,0,0,-0.5167223255193627,8.660488026500214,0,0,1.0956496906501079,0,0,Neither,1.7005656788542192,0,0,0,Normal — Not Flagged
690,France,Male,33,5,0.0,2,1,0,138017.68,0,0,0,0,0,0,-0.43488353935923435,2.5725001957937916,0,0,0.9917980423719894,0,0,Neither,1.2258476714090278,0,0,0,Normal — Not Flagged
771,Spain,Male,45,0,139825.56,1,0,0,170984.97,1,0,0,0,0,0,-0.5389764285854551,8.058037174618992,0,0,1.068810646864471,0,0,Neither,1.7333154938995745,1,0,0,Normal — Not Flagged
497,Germany,Male,24,6,111769.14,2,1,0,55859.27,0,0,0,0,0,0,-0.5078228724403064,7.533629424682188,0,0,1.07265627145437,0,0,Neither,1.5885280587778525,0,0,0,Normal — Not Flagged
622,Spain,Male,37,4,0.0,2,1,0,4459.5,0,0,0,0,0,0,-0.4758778065462174,4.7549964769828135,0,0,1.0316522841946842,0,0,Neither,1.6629230091940463,0,0,0,Normal — Not Flagged
602,Spain,Male,30,9,113672.18,2,0,0,102135.92,0,0,0,0,0,0,-0.46124499098816774,4.827935276614972,0,0,0.9959037928900003,0,0,Neither,1.378685672134612,0,0,0,Normal — Not Flagged
543,France,Female,32,7,147256.86,1,1,0,112771.95,0,0,0,0,0,0,-0.46233622156614956,3.995124615505981,0,0,0.9908503088811166,0,0,Neither,1.1342540494495204,0,0,0,Normal — Not Flagged
520,Spain,Male,45,7,107023.03,1,1,0,32903.93,0,0,0,0,0,0,-0.47376414728452176,5.0721066880675965,0,0,1.0214715983259022,0,0,Neither,1.350552217425021,0,0,0,Normal — Not Flagged
669,France,Male,37,1,125529.55,1,1,1,162260.93,0,0,0,0,0,0,-0.4607663189025649,4.286622670549662,0,0,0.9689105467168524,0,0,Neither,1.3875375865624426,0,0,0,Normal — Not Flagged
631,Spain,Female,41,0,0.0,1,0,0,87959.83,0,0,0,0,0,0,-0.5074191059885621,6.971265442367767,0,0,0.9900351073985825,0,0,Neither,1.7333154938995745,0,0,0,Normal — Not Flagged
537,Germany,Male,48,4,131834.8,1,1,0,166476.95,1,0,0,0,0,0,-0.4795640336515799,5.198222577191632,0,0,1.0129780201311465,0,0,Neither,1.1746570303381456,1,0,0,Normal — Not Flagged
732,France,Male,62,2,0.0,2,1,1,25438.87,0,0,0,0,0,0,-0.5331231692617509,13.40119662011072,0,0,1.017966100172131,0,0,Neither,2.200589236922781,0,0,0,Normal — Not Flagged
844,Spain,Male,56,5,99529.7,1,0,1,157230.06,1,0,0,0,0,0,-0.5356736334538443,10.020128786464115,0,0,1.177237354287349,0,0,Neither,2.001803112936605,0,1,1,C: Risk Signal — Density Outlier + Churned
838,Spain,Male,35,0,0.0,2,0,1,197305.91,0,0,0,0,0,1,-0.5701038105563984,11.71530861603014,0,0,1.0832511516681438,0,1,Multivariate only,1.9397224586706492,0,0,1,B: Rare Valid — Statistically Unusual Pattern
652,France,Male,27,10,107303.72,2,0,0,44435.76,0,0,0,0,0,0,-0.49716059641151694,7.043157788788511,0,0,1.0423303277087048,0,0,Neither,1.7244635794717436,0,0,0,Normal — Not Flagged
660,France,Male,33,0,72783.42,1,0,0,181051.99,0,0,0,0,0,0,-0.511658124620797,6.5946212321973405,0,0,1.0626522714628792,0,0,Neither,1.7333154938995745,0,0,0,Normal — Not Flagged
692,Spain,Female,44,8,0.0,1,0,1,159069.37,0,0,0,0,0,0,-0.4831719237222503,6.559051022241563,0,0,1.0028003841971564,0,0,Neither,1.2258476714090278,0,0,0,Normal — Not Flagged
588,France,Female,35,0,0.0,2,1,1,155485.24,0,0,0,0,0,0,-0.49346895400753765,6.358401924294172,0,0,1.0513037810260006,0,0,Neither,1.7333154938995745,0,0,0,Normal — Not Flagged
533,Germany,Female,22,10,115743.6,1,0,0,43852.05,0,0,0,0,0,0,-0.530782101324939,10.10550217905463,0,0,1.127259647301781,0,0,Neither,1.7244635794717436,0,0,0,Normal — Not Flagged
850,France,Male,43,4,161256.53,1,1,1,140071.57,0,0,0,0,0,0,-0.532149664711024,7.265342622221115,0,0,1.16590065803496,0,0,Neither,2.063883767202561,0,0,0,Normal — Not Flagged
511,France,Male,27,8,0.0,2,1,1,49089.36,0,0,0,0,0,0,-0.4978937615395082,6.992748929900048,0,0,1.0290281079307066,0,0,Neither,1.443673198823955,0,0,0,Normal — Not Flagged
530,Spain,Male,44,6,0.0,2,0,0,55893.37,0,0,0,0,0,0,-0.465985810810769,4.703029444106278,0,0,1.0303094107686745,0,0,Neither,1.2470844603150943,0,0,0,Normal — Not Flagged
554,France,Male,31,1,0.0,2,0,1,192660.55,0,0,0,0,0,0,-0.5053492593081079,7.92916318856848,0,0,1.0649084320299183,0,0,Neither,1.6097051937135325,0,0,0,Normal — Not Flagged
585,Germany,Female,40,3,162261.01,2,1,0,137028.51,0,0,0,0,0,0,-0.48705452685057365,6.024901537543574,0,0,1.0142074721759748,0,0,Neither,1.374727194367997,0,0,0,Normal — Not Flagged
754,France,Male,39,3,74896.33,1,0,0,34430.16,0,0,0,0,0,0,-0.47025143570488803,4.00707829764817,0,0,1.029192571618734,0,0,Neither,1.141763179449451,0,0,0,Normal — Not Flagged
474,France,Male,54,3,0.0,1,1,0,108409.17,1,0,0,0,0,0,-0.5348238780088443,10.537090457650086,0,0,1.0959580836842582,0,0,Neither,1.826503900130684,0,0,0,Normal — Not Flagged
837,Germany,Male,35,0,144037.6,1,1,0,145325.32,0,0,0,0,0,0,-0.5461316511475909,9.085755871525592,0,0,1.1053417771707241,0,0,Neither,1.9293756829596567,0,0,0,Normal — Not Flagged
567,France,Female,23,9,93522.2,1,0,1,81425.61,0,0,0,0,0,0,-0.5003347260311611,6.8348664031031285,0,0,1.1703367064406103,0,0,Neither,1.518200800427985,0,0,0,Normal — Not Flagged
800,Spain,Male,38,1,0.0,2,1,0,51553.43,0,0,0,0,0,0,-0.4959232818163277,6.93724857789001,0,0,1.0066296638807188,0,0,Neither,1.5465449816529278,0,0,0,Normal — Not Flagged
646,France,Male,18,10,0.0,2,0,1,52795.15,0,0,0,0,0,0,-0.5212267384715215,9.888879151953917,0,1,1.415126415543429,0,1,Multivariate only,1.9949687539344934,0,0,0,Normal — Not Flagged
627,Germany,Male,38,8,106922.92,2,0,1,84270.09,0,0,0,0,0,0,-0.4394515120074204,3.067160601450479,0,0,0.9993584402088705,0,0,Neither,1.03290776479748,0,0,0,Normal — Not Flagged
505,France,Male,26,8,112972.57,1,1,0,145011.62,0,0,0,0,0,0,-0.5001162405062232,7.0044355183566935,0,0,1.065019457397215,0,0,Neither,1.505753853089911,0,0,0,Normal — Not Flagged
566,Germany,Female,35,1,123042.0,1,1,0,66245.44,1,0,0,0,0,0,-0.4614850035404591,4.246220141474996,0,0,0.996059079574524,0,0,Neither,1.3875375865624426,0,0,0,Normal — Not Flagged
619,Germany,Female,33,3,100488.92,2,0,1,36446.74,0,0,0,0,0,0,-0.4572159415319674,3.6686534993109334,0,0,0.9767335587746027,0,0,Neither,1.1066968682815836,0,0,0,Normal — Not Flagged
757,France,Female,44,4,123322.15,1,1,0,137136.29,0,0,0,0,0,0,-0.4562254713372268,3.246261731304415,0,0,1.0277004035266792,0,0,Neither,1.1016336260802426,0,0,0,Normal — Not Flagged
648,France,Male,32,0,0.0,1,0,1,117323.31,0,0,0,0,0,0,-0.5124769216090608,7.562124285499911,0,0,0.9985287870940338,0,0,Neither,1.7333154938995745,0,0,0,Normal — Not Flagged
621,Spain,Male,42,8,68683.68,1,1,1,74157.71,0,0,0,0,0,0,-0.4527021267237334,2.6557150713157194,0,0,1.1039729649104226,0,0,Neither,1.03290776479748,0,0,0,Normal — Not Flagged
543,Germany,Male,49,6,59532.18,1,1,0,104253.56,0,0,0,0,0,0,-0.4784622457475003,4.028975230847049,0,0,1.1281252679586862,0,0,Neither,1.1125763760721894,0,0,0,Normal — Not Flagged
658,France,Female,43,7,140260.36,2,1,0,2748.72,0,0,0,0,0,0,-0.5053339985954207,7.15630653623389,0,0,1.0690254378902349,0,0,Neither,1.6926717639271907,0,0,0,Normal — Not Flagged
633,Germany,Male,50,7,88302.65,1,1,1,195937.16,0,0,0,0,0,0,-0.47930038813342374,5.967131786803295,0,0,1.0475946257997515,0,0,Neither,1.666682167518562,0,0,0,Normal — Not Flagged
648,France,Female,19,1,0.0,2,0,1,22101.86,0,0,0,0,0,0,-0.5254846226598743,9.7605981751551,0,1,1.2921632410616284,0,1,Multivariate only,1.8996151632331917,0,0,0,Normal — Not Flagged
501,Germany,Male,40,5,114655.58,1,0,0,126535.92,0,0,0,0,0,0,-0.4636246564068909,3.610971162849924,0,0,1.0064322414682478,0,0,Neither,1.5471409559338818,0,0,0,Normal — Not Flagged
683,France,Female,42,4,148283.94,1,1,1,44692.63,1,0,0,0,0,0,-0.44839001009136825,2.921230949952451,0,0,1.0739753429009407,0,0,Neither,1.1507151723843665,1,0,0,Normal — Not Flagged
619,Spain,Female,38,1,0.0,1,1,0,112442.63,1,0,0,0,0,0,-0.47849424132194907,5.91901125080973,0,0,0.9688374297172426,0,0,Neither,1.3875375865624426,0,0,0,Normal — Not Flagged
705,France,Female,35,3,0.0,2,0,1,66331.01,0,0,0,0,0,0,-0.43303195290843677,3.0034063113493943,0,0,0.9791119295714713,0,0,Neither,1.2258476714090278,0,0,0,Normal — Not Flagged
638,Germany,Female,53,1,123916.67,1,1,0,16657.68,1,0,0,0,0,0,-0.5075305795632743,7.577837989068383,0,0,1.022673381182212,0,0,Neither,1.4508088478110828,0,0,0,Normal — Not Flagged
710,France,Female,31,1,0.0,2,1,0,20081.3,0,0,0,0,0,0,-0.48664977822843886,6.529077694807987,0,0,1.0367417257522573,0,0,Neither,1.391275517003213,0,0,0,Normal — Not Flagged
590,France,Female,54,4,0.0,2,1,1,93820.49,1,0,0,0,0,0,-0.4749891688910713,6.12177403453172,0,0,1.1811574861522929,0,0,Neither,1.4377605113123673,0,0,0,Normal — Not Flagged
725,France,Male,43,2,165896.0,2,1,0,130795.52,0,0,0,0,0,0,-0.4936722972650342,7.13732121156311,0,0,1.0513270635522887,0,0,Neither,1.432985574685923,0,0,0,Normal — Not Flagged
638,France,Female,32,0,0.0,2,1,0,160129.99,0,0,0,0,0,0,-0.4965011498552112,6.364701321337244,0,0,1.0229766245434555,0,0,Neither,1.7333154938995745,0,0,0,Normal — Not Flagged
791,France,Male,36,6,111168.97,1,1,1,189969.91,0,0,0,0,0,0,-0.4916953873820079,5.765436064746934,0,0,0.9887356883478559,0,0,Neither,1.5629176526882766,0,0,0,Normal — Not Flagged
702,France,Female,40,1,103549.24,1,0,0,9712.52,1,0,0,0,0,0,-0.4911061663013308,5.53840564390318,0,0,1.0076710439314946,0,0,Neither,1.571578240381983,0,0,0,Normal — Not Flagged
607,France,Female,32,6,0.0,2,0,0,196062.01,0,0,0,0,0,0,-0.4694547425847261,5.19244520042189,0,0,0.9944031257552861,0,0,Neither,1.6688531842643932,0,0,0,Normal — Not Flagged
535,France,Male,30,6,103804.97,1,1,1,125710.53,0,0,0,0,0,0,-0.45738427866391884,3.6240050727318915,0,0,0.98766686220944,0,0,Neither,1.1953505817601309,0,0,0,Normal — Not Flagged
651,France,Male,45,2,165901.59,2,1,0,23054.51,1,0,0,0,0,0,-0.517833571579032,8.47980964567627,0,0,1.0856446478442776,0,0,Neither,1.4330751662242704,1,0,0,Normal — Not Flagged
506,Germany,Male,59,8,119152.1,2,1,1,170679.74,0,0,0,0,0,0,-0.5323801468045775,13.5632816619983,0,0,1.0778322265568276,0,0,Neither,1.9145284648188758,0,0,0,Normal — Not Flagged
511,Spain,Female,57,8,122950.31,1,1,1,181258.76,0,0,0,0,0,0,-0.5207930992044014,10.655653316300755,0,0,1.0355738692781649,0,0,Neither,1.7238212834162723,0,0,0,Normal — Not Flagged
757,France,Female,51,1,0.0,1,1,1,22835.13,1,0,0,0,0,0,-0.543687322914357,10.701121367075404,0,0,1.0829459950406917,0,0,Neither,1.3875375865624426,0,0,0,Normal — Not Flagged
768,Germany,Male,49,1,133384.66,1,1,0,102397.22,1,0,0,0,0,0,-0.4989900512956123,6.0371961920139166,0,0,1.0294867945661499,0,0,Neither,1.3875375865624426,1,0,0,Normal — Not Flagged
757,France,Male,32,9,0.0,2,1,0,115950.96,0,0,0,0,0,0,-0.4700536364250678,5.193365721283637,0,0,0.9887126961635909,0,0,Neither,1.378685672134612,0,0,0,Normal — Not Flagged
663,Spain,Male,64,6,0.0,2,0,1,15876.52,0,1,1,0,0,0,-0.5308513101380478,13.502439887899705,0,0,1.0388732424649623,1,0,Univariate only,2.391296418325384,0,0,1,B: Rare Valid — Statistically Unusual Pattern
537,Germany,Female,37,7,158411.95,4,1,1,117690.58,1,0,0,0,0,1,-0.6122999458846593,36.71010813113942,1,0,1.0450286798191262,0,1,Multivariate only,4.246376675934418,1,1,2,C: Risk Signal — High-Balance Pre-Churn
570,Germany,Male,29,4,122028.65,2,1,1,173792.77,0,0,0,0,0,0,-0.4711397915942233,5.633114150501584,0,0,1.025951758294994,0,0,Neither,1.2816133528111806,0,0,0,Normal — Not Flagged
850,France,Female,35,5,0.0,1,1,1,80992.8,0,0,0,0,0,0,-0.5182645832722906,8.520043115175003,0,0,1.1596642429612811,0,0,Neither,2.063883767202561,0,0,0,Normal — Not Flagged
661,Germany,Female,64,8,128751.65,2,1,0,189398.18,1,1,1,0,0,0,-0.5353716495728063,15.811960586471688,0,0,1.156352425109772,1,0,Univariate only,2.391296418325384,1,1,2,C: Risk Signal — High-Balance Pre-Churn
659,France,Male,54,8,133436.52,1,1,0,56787.8,0,0,0,0,0,0,-0.4723002585374753,5.980674436171592,0,0,1.0227026069424114,0,0,Neither,1.4377605113123673,0,0,0,Normal — Not Flagged
454,Spain,Male,40,2,123177.01,1,1,0,148309.98,0,0,0,0,0,0,-0.5024099731736938,7.054961658087598,0,0,1.0643136630098853,0,0,Neither,2.0334394143505374,0,0,0,Normal — Not Flagged
708,France,Female,59,2,0.0,1,1,0,179673.11,1,0,0,0,0,0,-0.5278316598000486,12.752342117154122,0,0,1.0851452391674008,0,0,Neither,1.9145284648188758,0,0,0,Normal — Not Flagged
720,France,Female,37,2,120328.88,2,1,1,138470.21,0,0,0,0,0,0,-0.45579143899385793,4.302806310691096,0,0,0.9805293080761412,0,0,Neither,1.0417596792253108,0,0,0,Normal — Not Flagged
785,France,Female,39,1,130147.98,1,1,0,163798.41,1,0,0,0,0,0,-0.4960890426844995,6.340103978755131,0,0,1.0005768799431114,0,0,Neither,1.3913433459880375,1,0,0,Normal — Not Flagged
743,Spain,Female,36,8,92716.96,1,1,1,33693.78,0,0,0,0,0,0,-0.4583979353077031,4.377754175636816,0,0,1.0008796244617009,0,0,Neither,1.1545680918346746,0,0,0,Normal — Not Flagged
493,Spain,Female,48,7,0.0,2,1,0,48545.1,0,0,0,0,0,0,-0.5039858713773429,7.3140778309354,0,0,1.136142643863309,0,0,Neither,1.6299151616218233,0,0,0,Normal — Not Flagged
557,Spain,Male,34,3,0.0,1,0,1,123427.98,0,0,0,0,0,0,-0.4742221480972215,5.659939849564574,0,0,0.9894131275444099,0,0,Neither,1.2258476714090278,0,0,0,Normal — Not Flagged
850,France,Male,40,1,76914.21,1,1,0,174183.44,0,0,0,0,0,0,-0.5401228199754322,9.12848713404621,0,0,1.1648911404504234,0,0,Neither,2.063883767202561,0,0,0,Normal — Not Flagged
799,France,Female,32,3,106045.92,2,1,1,17938.0,0,0,0,0,0,0,-0.5110516430600829,6.977475673111998,0,0,1.0240995710550203,0,0,Neither,1.536198205941935,0,0,0,Normal — Not Flagged
756,France,Male,34,1,103133.26,1,1,1,90059.04,0,0,0,0,0,0,-0.47025033197023247,4.350184122940882,0,0,1.0002815907043294,0,0,Neither,1.3875375865624426,0,0,0,Normal — Not Flagged
752,France,Male,38,0,145974.79,2,1,1,137694.23,0,0,0,0,0,0,-0.5205937409495737,8.015985867528176,0,0,1.075777140254252,0,0,Neither,1.7333154938995745,0,0,0,Normal — Not Flagged
696,Spain,Female,36,3,0.0,3,1,0,65039.9,0,0,0,0,0,0,-0.5245891618702562,9.395890630318359,0,0,0.9879122573584029,0,0,Neither,2.52705661927622,0,0,0,Normal — Not Flagged
630,Spain,Female,49,1,0.0,2,0,1,162858.29,0,0,0,0,0,0,-0.48633827732929796,7.023700069007038,0,0,1.04177173257327,0,0,Neither,1.3875375865624426,0,0,0,Normal — Not Flagged
659,Spain,Female,38,9,0.0,2,1,1,35701.06,0,0,0,0,0,0,-0.45804428874778347,4.936324965523916,0,0,0.9968831373821784,0,0,Neither,1.378685672134612,0,0,0,Normal — Not Flagged
685,Spain,Male,39,9,0.0,2,1,1,18826.06,0,0,0,0,0,0,-0.474841250295804,5.852364124356791,0,0,1.0162526756453492,0,0,Neither,1.4131028863266983,0,0,0,Normal — Not Flagged
599,Spain,Female,31,3,0.0,1,1,1,130086.47,1,0,0,0,0,0,-0.47474230308330423,5.613466080521382,0,0,0.9915516343183299,0,0,Neither,1.2258476714090278,0,0,0,Normal — Not Flagged
559,Spain,Female,31,1,139183.06,1,0,1,143360.56,0,0,0,0,0,0,-0.48021072060034303,5.5467559862717035,0,0,1.0303868028651308,0,0,Neither,1.3875375865624426,0,0,0,Normal — Not Flagged
615,Spain,Male,19,5,0.0,2,1,0,159920.92,0,0,0,0,0,0,-0.49321491723735394,7.039763393619821,0,0,1.1775645333820561,0,0,Neither,1.8996151632331917,0,0,0,Normal — Not Flagged
580,Germany,Female,36,3,74974.89,1,1,1,12099.67,0,0,0,0,0,0,-0.4825657631101383,4.436406371997584,0,0,1.03628954642841,0,0,Neither,1.530068087199677,0,0,0,Normal — Not Flagged
487,Spain,Male,44,6,61691.45,1,1,1,53087.98,0,0,0,0,0,0,-0.49848928214784977,5.224138552364761,0,0,1.1420708176576424,0,0,Neither,1.6919958158877793,0,0,0,Normal — Not Flagged
646,Germany,Female,35,1,121952.75,2,1,1,142839.82,0,0,0,0,0,0,-0.4626741537805785,4.885912698853701,0,0,0.9707208007778846,0,0,Neither,1.3875375865624426,0,0,0,Normal — Not Flagged
811,France,Female,35,7,0.0,1,1,1,178.19,0,0,0,0,0,0,-0.5542973678403262,10.305940555031112,0,0,1.0735146535943132,0,0,Neither,1.7373707120702537,0,0,0,Normal — Not Flagged
526,Spain,Male,35,5,0.0,2,1,1,105618.14,0,0,0,0,0,0,-0.4454770902723328,3.539899506334925,0,0,0.9871427319656323,0,0,Neither,1.2884715631590649,0,0,0,Normal — Not Flagged
767,Spain,Male,37,7,0.0,2,1,1,24734.25,0,0,0,0,0,0,-0.46847089412438353,5.43036933051172,0,0,1.0297278643283427,0,0,Neither,1.3103653658817458,0,0,0,Normal — Not Flagged
548,France,Female,33,1,80107.83,2,0,1,82245.67,0,0,0,0,0,0,-0.49156378687358476,4.592670325048418,0,0,1.0490060358801467,0,0,Neither,1.3875375865624426,0,0,0,Normal — Not Flagged
737,Spain,Female,45,2,0.0,2,0,1,177695.67,0,0,0,0,0,0,-0.47930161353847694,6.539472460404769,0,0,1.0475400649028834,0,0,Neither,1.349480883906932,0,0,0,Normal — Not Flagged
613,Germany,Male,40,1,147856.82,3,0,0,107961.11,1,0,0,0,0,0,-0.5544365303905214,16.60701421541373,0,0,0.9965069787418785,0,0,Neither,2.52705661927622,1,1,1,C: Risk Signal — High-Balance Pre-Churn
711,Spain,Male,36,8,0.0,2,1,0,55207.41,0,0,0,0,0,0,-0.44285016123066834,3.8290878360544984,0,0,0.9685631818812638,0,0,Neither,1.2258476714090278,0,0,0,Normal — Not Flagged
850,Spain,Female,53,7,65407.16,2,0,0,182633.63,1,0,0,0,0,0,-0.5562467113015492,11.307189625073805,0,1,1.367547024263604,0,1,Multivariate only,2.063883767202561,0,1,1,C: Risk Signal — Density Outlier + Churned
752,France,Female,53,8,114233.18,1,1,1,51587.04,0,0,0,0,0,0,-0.48097784178261316,6.602528325027607,0,0,1.0125886960283546,0,0,Neither,1.3424069206110656,0,0,0,Normal — Not Flagged
710,France,Female,37,5,0.0,2,1,0,115403.31,0,0,0,0,0,0,-0.4276223230038555,2.2472768682502293,0,0,0.9847391039250196,0,0,Neither,1.2258476714090278,0,0,0,Normal — Not Flagged
664,Spain,Female,53,7,187602.18,1,1,0,186392.99,1,0,0,0,0,0,-0.5307410052863737,8.764071477838975,0,0,1.1709625790014764,0,0,Neither,1.7808728837815089,1,0,0,Normal — Not Flagged
510,France,Female,22,3,156834.34,1,0,0,44374.44,0,0,0,0,0,0,-0.5251884500973396,9.162394607747993,0,0,1.1738249550741024,0,0,Neither,1.6135543911292867,0,0,0,Normal — Not Flagged
577,France,Female,34,2,0.0,2,1,1,84033.35,0,0,0,0,0,0,-0.4462323945903425,3.699051165687983,0,0,0.975107666944418,0,0,Neither,1.2258476714090278,0,0,0,Normal — Not Flagged
529,France,Male,42,1,157498.9,1,1,1,82276.62,0,0,0,0,0,0,-0.4963611448538453,5.6175177333215505,0,0,1.0735690849335422,0,0,Neither,1.3875375865624426,0,0,0,Normal — Not Flagged
