CustomerId,Age,CreditScore,Balance,EstimatedSalary,Tenure,NumOfProducts,Geography,Gender,IsActiveMember,HasCrCard,Exited,IQR_flagged,Zscore_flagged,ISO_flagged,DBSCAN_outlier,ISO_score,flag_sum,consensus_anomaly,KMeans_Cluster
15648075,47,686,170935.94,173179.79,5,1,Germany,Female,0,1,1,0,0,0,0,0.0715773876012829,0,0,2
15654229,47,699,0.0,30117.44,1,2,Spain,Male,1,0,0,0,0,0,0,0.07158287722495282,0,0,0
15737173,24,497,0.0,76390.01,3,2,Spain,Male,0,1,0,0,0,0,0,0.07159201932550924,0,0,1
15614049,55,664,0.0,139161.64,8,2,France,Male,1,1,0,0,0,0,0,0.07161242009714891,0,0,3
15807546,38,837,0.0,46395.21,2,2,France,Female,1,1,0,0,0,0,0,0.07164011349492494,0,0,0
15758073,20,655,134397.61,28029.54,7,1,France,Female,0,0,0,0,0,0,0,0.071643083260998,0,0,1
15613945,26,472,0.0,108411.66,5,2,France,Female,0,1,0,0,0,0,0,0.07164980205254506,0,0,1
15631481,51,673,79563.36,172200.91,8,2,France,Male,1,1,0,0,0,0,0,0.07167086780912607,0,0,3
15711254,35,452,0.0,164241.67,7,2,France,Female,0,1,0,0,0,0,0,0.07167363834708096,0,0,2
15756871,39,512,0.0,134878.19,3,1,Spain,Male,0,1,0,0,0,0,0,0.0716746339948367,0,0,0
15772892,49,699,0.0,105760.01,2,1,France,Female,0,0,0,0,0,0,0,0.07169243190554753,0,0,0
15610105,21,666,121827.43,99818.31,1,2,Germany,Female,1,1,0,0,0,0,0,0.07169290156751923,0,0,1
15756824,50,613,101242.98,12493.61,5,2,Germany,Female,0,1,0,0,0,0,0,0.071694532042831,0,0,3
15718773,32,638,0.0,160129.99,0,2,France,Female,0,1,0,0,0,0,0,0.07169758184930985,0,0,0
15699492,27,665,147435.96,187508.06,2,1,Germany,Female,0,0,0,0,0,0,0,0.07172290203410742,0,0,1
15779620,36,575,0.0,94570.56,1,1,France,Male,1,0,0,0,0,0,0,0.0717313734300633,0,0,0
15681274,56,726,105473.74,46044.7,2,1,Spain,Female,1,1,0,0,0,0,0,0.0717347228623833,0,0,3
15697307,34,588,0.0,79078.91,10,2,Spain,Male,0,1,0,0,0,0,0,0.07173648224394852,0,0,2
15734008,59,727,152581.06,71830.1,5,1,Germany,Male,0,1,1,0,0,0,0,0.07176395797579754,0,0,3
15570912,32,728,127772.1,152643.48,9,2,Germany,Female,1,1,0,0,0,0,0,0.0718026269500186,0,0,2
15812262,37,808,100431.84,35140.49,2,1,Germany,Female,0,1,1,0,0,0,0,0.07182305439469772,0,0,0
15770576,50,555,128061.0,62375.1,7,2,Spain,Male,1,1,0,0,0,0,0,0.07183862871116403,0,0,2
15811565,47,705,63488.7,28640.92,3,1,Spain,Female,1,0,1,0,0,0,0,0.07183900616815769,0,0,0
15625035,50,703,160139.59,79314.1,8,2,France,Male,1,1,0,0,0,0,0,0.07185348835345068,0,0,2
15684269,35,707,56674.48,17987.4,3,1,Spain,Female,0,1,1,0,0,0,0,0.07185850375986069,0,0,0
15626474,31,686,0.0,4802.25,1,2,France,Female,0,1,0,0,0,0,0,0.07187574926143658,0,0,0
15686461,56,558,121235.05,116253.1,7,2,France,Female,1,1,0,0,0,0,0,0.07188089162295241,0,0,3
15620832,35,723,0.0,61290.99,0,2,France,Female,1,0,0,0,0,0,0,0.07189939977764115,0,0,0
15685872,29,727,146652.01,173486.39,1,1,France,Female,1,1,0,0,0,0,0,0.07190858887273444,0,0,1
15689328,48,705,114169.16,173273.2,9,1,Germany,Male,0,0,1,0,0,0,0,0.07190929214199399,0,0,2
15653065,22,530,0.0,104170.48,7,2,Spain,Female,0,1,0,0,0,0,0,0.07191212832168992,0,0,1
15713673,33,494,137853.0,90273.85,1,1,France,Female,1,0,0,0,0,0,0,0.07191424987499112,0,0,0
15675787,26,505,112972.57,145011.62,8,1,France,Male,0,1,0,0,0,0,0,0.07193654880303774,0,0,1
15696506,27,604,101352.78,30252.3,9,1,Spain,Male,0,0,0,0,0,0,0,0.07194767946823699,0,0,1
15583764,31,791,130240.33,96546.55,1,1,Germany,Male,0,0,0,0,0,0,0,0.07195577897915462,0,0,0
15644686,34,729,53299.96,42855.97,9,2,Spain,Female,1,1,0,0,0,0,0,0.07195681734694848,0,0,2
15629128,42,774,132193.94,162865.52,2,2,Germany,Male,1,1,0,0,0,0,0,0.0719601196868544,0,0,0
15701524,36,709,0.0,46811.77,0,2,France,Male,0,1,0,0,0,0,0,0.07196129755189745,0,0,0
15607230,33,588,150186.22,65611.01,9,2,Germany,Male,1,1,0,0,0,0,0,0.07196822020536775,0,0,2
15785373,42,717,190305.78,99347.8,5,1,Spain,Female,0,1,1,0,0,0,0,0.07198200906908592,0,0,2
15696900,29,505,145541.56,58019.95,3,2,Germany,Male,1,1,0,0,0,0,0,0.07200895849702199,0,0,1
15633818,32,786,0.0,133112.41,9,2,France,Male,0,1,0,0,0,0,0,0.07201589141913445,0,0,2
15567557,27,573,128243.03,11631.34,2,1,France,Male,1,1,0,0,0,0,0,0.07203805131473484,0,0,1
15812893,39,629,0.0,43174.49,10,2,France,Female,1,1,1,0,0,0,0,0.07204781752910006,0,0,2
15786717,36,567,0.0,8555.73,1,2,France,Male,0,0,0,0,0,0,0,0.07206080999646913,0,0,0
15730705,37,715,165252.52,85286.3,9,1,France,Male,0,1,0,0,0,0,0,0.07206515168802713,0,0,2
15770225,36,493,0.0,65816.53,9,2,France,Male,1,1,0,0,0,0,0,0.07206687925353572,0,0,2
15784445,33,717,99106.73,194467.23,1,1,Spain,Male,0,0,0,0,0,0,0,0.07206757822303778,0,0,0
15730540,45,794,88656.37,116547.31,8,2,Spain,Male,0,1,0,0,0,0,0,0.072076094099915,0,0,2
15635197,26,640,90402.77,3298.65,5,1,Germany,Male,1,1,0,0,0,0,0,0.07208500193094741,0,0,1
15774258,40,678,0.0,187343.4,1,2,France,Male,1,1,0,0,0,0,0,0.07209473067728628,0,0,0
15635396,29,738,139106.19,141872.05,9,1,Germany,Female,0,1,1,0,0,0,0,0.07210550225876844,0,0,1
15755225,34,659,134464.58,178833.34,9,2,Germany,Male,0,1,0,0,0,0,0,0.07211420857663459,0,0,2
15654463,34,841,0.0,141582.66,4,2,France,Male,0,1,0,0,0,0,0,0.07211457376805736,0,0,0
15612633,43,581,78022.61,30662.91,9,1,Spain,Male,1,0,0,0,0,0,0,0.07211923199351533,0,0,2
15569274,49,678,116933.11,195053.58,2,1,Germany,Male,0,1,1,0,0,0,0,0.0721274017509057,0,0,0
15689268,36,584,0.0,105818.51,9,1,France,Male,1,1,0,0,0,0,0,0.0721317030748605,0,0,2
15757912,37,722,125977.81,160162.42,0,1,Germany,Female,0,0,0,0,0,0,0,0.07216622630137254,0,0,0
15576196,48,743,118207.69,186489.14,5,2,Spain,Female,0,0,1,0,0,0,0,0.07219067206892843,0,0,2
15730339,30,670,133446.34,3154.95,3,1,Spain,Male,0,0,0,0,0,0,0,0.07221046742325693,0,0,1
15672012,41,773,0.0,28266.9,5,1,Spain,Female,0,1,1,0,0,0,0,0.07223259359832218,0,0,2
15627262,23,536,92366.72,120661.71,6,2,Germany,Male,0,1,0,0,0,0,0,0.07225605499831361,0,0,1
15742681,26,554,121365.39,8742.36,4,1,Germany,Male,1,1,0,0,0,0,0,0.07226614437225981,0,0,1
15580252,44,748,112610.77,2048.55,4,1,France,Male,1,0,0,0,0,0,0,0.07228460423739924,0,0,0
15750407,43,768,129264.05,19150.14,2,2,Germany,Female,0,0,0,0,0,0,0,0.07229197082246425,0,0,0
15700772,44,571,0.0,38433.35,9,2,France,Male,0,0,0,0,0,0,0,0.07229259577299924,0,0,2
15600781,34,699,185173.81,120834.48,4,2,Germany,Male,0,1,0,0,0,0,0,0.07230062727467151,0,0,0
15614635,52,582,151457.88,40893.61,2,1,France,Male,1,0,0,0,0,0,0,0.07230422245832435,0,0,3
15761149,44,673,133444.97,5708.19,8,1,France,Female,1,0,0,0,0,0,0,0.07230736316921665,0,0,2
15708228,30,476,134366.42,68343.53,3,1,Germany,Male,0,1,0,0,0,0,0,0.07230863131576964,0,0,1
15643024,35,479,138718.92,47251.79,4,1,Germany,Male,1,1,1,0,0,0,0,0.07231311954784464,0,0,0
15668009,37,747,0.0,180551.76,1,2,Spain,Male,1,0,0,0,0,0,0,0.07231518930706293,0,0,0
15739931,34,523,161588.89,51358.66,2,1,France,Male,1,1,0,0,0,0,0,0.07233525248020545,0,0,0
15692744,36,512,152169.12,38629.3,4,2,France,Male,0,0,1,0,0,0,0,0.07235539907885807,0,0,0
15716164,41,501,144260.5,172114.67,3,1,France,Female,0,1,0,0,0,0,0,0.07235924754442957,0,0,0
15609735,51,533,127545.56,79559.02,6,2,Germany,Male,0,0,1,0,0,0,0,0.07236260144812795,0,0,3
15689168,37,531,143407.29,84402.46,1,2,Spain,Male,1,0,0,0,0,0,0,0.07237753795712965,0,0,0
15568025,51,758,81710.46,116520.07,8,1,France,Male,1,1,0,0,0,0,0,0.07238098714056557,0,0,3
15672374,52,672,170008.84,56407.42,8,1,France,Male,0,0,1,0,0,0,0,0.07238157096013664,0,0,3
15626383,60,596,121907.97,30314.04,7,1,Spain,Male,1,0,0,0,0,0,0,0.07239167490914178,0,0,3
15687558,31,640,118613.34,168469.65,10,1,Germany,Female,0,1,0,0,0,0,0,0.07239455704546854,0,0,2
15606076,63,718,123204.88,100538.8,7,1,Germany,Male,1,1,0,0,0,0,0,0.07239682175222611,0,0,3
15631721,38,691,163965.69,103511.26,9,2,Germany,Male,1,0,0,0,0,0,0,0.07243954536349295,0,0,2
15583863,49,681,142946.18,187280.51,8,1,Germany,Male,0,0,1,0,0,0,0,0.07244630409835656,0,0,2
15642655,33,731,0.0,130726.96,1,1,Spain,Male,0,1,0,0,0,0,0,0.07246113890733918,0,0,0
15706269,47,489,103894.38,107625.46,8,2,France,Female,1,1,0,0,0,0,0,0.0724787291577833,0,0,2
15731327,27,652,166527.88,146007.7,2,2,Germany,Male,1,0,0,0,0,0,0,0.0724831348636551,0,0,1
15723654,25,773,135903.33,73656.38,2,1,France,Male,0,1,0,0,0,0,0,0.0725113896219492,0,0,1
15696539,21,613,105627.95,36560.51,7,1,France,Female,1,1,0,0,0,0,0,0.07252184504534209,0,0,1
15694601,31,583,158978.79,12538.92,4,1,France,Female,0,1,0,0,0,0,0,0.07253620555296125,0,0,0
15766378,45,714,106431.97,164117.69,9,2,Germany,Female,1,1,0,0,0,0,0,0.07253656022436833,0,0,2
15745324,39,599,0.0,194273.2,4,1,Spain,Female,0,1,1,0,0,0,0,0.07255235476143423,0,0,0
15797065,32,613,0.0,126675.62,0,2,Spain,Female,1,0,0,0,0,0,0,0.07256329447214338,0,0,0
15583138,42,739,141642.92,172149.76,2,2,France,Male,0,1,0,0,0,0,0,0.0725677772904314,0,0,0
15805260,56,705,143249.67,88428.41,2,1,Germany,Female,0,1,1,0,0,0,0,0.07257212793348694,0,0,3
15764444,58,679,125850.53,87008.17,8,2,Germany,Male,1,1,0,0,0,0,0,0.07259485939458271,0,0,3
15790809,40,685,74896.92,198694.2,7,1,Spain,Male,0,1,0,0,0,0,0,0.07260854985253073,0,0,2
15765732,24,564,149592.14,153771.8,6,1,Spain,Female,1,1,0,0,0,0,0,0.07260916285040281,0,0,1
15654456,48,511,149726.08,88307.87,6,1,Germany,Male,0,0,1,0,0,0,0,0.0726381584842351,0,0,2
15677117,61,629,0.0,133672.61,6,2,France,Female,1,1,0,0,0,0,0,0.07265786570263427,0,0,3
15671534,57,646,90212.0,13911.27,6,1,Germany,Female,0,1,1,0,0,0,0,0.07266138597613775,0,0,3
15769005,49,709,154344.49,38794.57,4,2,France,Male,1,1,0,0,0,0,0,0.0726653157588607,0,0,0
15752953,45,634,0.0,17622.82,9,2,France,Male,0,0,0,0,0,0,0,0.07266833800755002,0,0,2
15577831,41,560,152532.3,10779.69,4,1,Germany,Male,0,0,0,0,0,0,0,0.07269038258982563,0,0,0
15701281,27,511,0.0,49089.36,8,2,France,Male,1,1,0,0,0,0,0,0.07269560428868366,0,0,1
15796790,47,573,154543.98,29586.73,8,1,France,Female,0,1,0,0,0,0,0,0.07271504523814543,0,0,2
15625941,50,682,128039.01,102260.16,10,1,Spain,Female,1,1,0,0,0,0,0,0.07271615923027336,0,0,2
15625675,36,569,67087.69,154775.7,1,1,France,Male,0,1,0,0,0,0,0,0.07273203826564045,0,0,0
15719348,35,513,0.0,76640.29,8,1,France,Male,0,1,1,0,0,0,0,0.07273749267762553,0,0,2
15617082,33,516,115195.58,11205.5,7,1,France,Male,1,1,0,0,0,0,0,0.07274060383692516,0,0,2
15763029,46,612,161450.03,96961.0,9,1,Germany,Male,1,1,1,0,0,0,0,0.07275480404546575,0,0,2
15742632,31,670,0.0,76254.83,9,1,France,Female,1,0,0,0,0,0,0,0.07276257034140582,0,0,2
15570859,36,626,181671.16,57531.14,2,2,Germany,Male,1,1,0,0,0,0,0,0.07276877677476568,0,0,0
15783349,39,481,111233.09,123995.15,1,1,Spain,Male,1,1,0,0,0,0,0,0.07276985662440155,0,0,0
15662238,37,822,105563.0,182624.93,3,1,France,Male,0,1,0,0,0,0,0,0.07277052167424286,0,0,0
15606855,26,730,0.0,185808.7,6,2,Spain,Male,1,1,0,0,0,0,0,0.07277381970578634,0,0,1
15766017,58,615,72309.3,85687.09,3,1,Germany,Male,1,1,1,0,0,0,0,0.07278489532360327,0,0,3
15768137,23,667,136100.69,169669.33,6,2,Spain,Female,0,0,1,0,0,0,0,0.07278490904380203,0,0,1
15609286,37,702,150525.8,94728.49,10,1,France,Male,1,1,0,0,0,0,0,0.07279350070173413,0,0,2
15592379,42,741,121056.63,39122.58,9,2,Spain,Female,0,1,0,0,0,0,0,0.07280209662020898,0,0,2
15606397,44,577,152086.15,44719.5,1,1,Germany,Female,1,0,1,0,0,0,0,0.07281515418695678,0,0,0
15812628,38,453,120623.21,129697.99,8,1,Germany,Female,0,1,0,0,0,0,0,0.0728186596778122,0,0,2
15613014,29,722,107233.85,24924.92,1,2,Germany,Male,0,1,0,0,0,0,0,0.07282590392466548,0,0,1
15595991,54,585,87105.32,55346.14,8,1,France,Male,1,1,0,0,0,0,0,0.07282980399868078,0,0,3
15658449,45,695,43134.65,77330.35,9,1,France,Male,1,0,0,0,0,0,0,0.07285940231363441,0,0,2
15590966,42,729,97495.8,2002.5,4,2,Germany,Female,0,0,0,0,0,0,0,0.07286548238019225,0,0,0
15643903,27,619,154483.98,156394.74,1,1,France,Male,0,1,0,0,0,0,0,0.07287713146361952,0,0,1
15719778,32,577,0.0,9902.39,1,2,France,Female,0,1,0,0,0,0,0,0.07289585952864736,0,0,0
15715003,49,625,80816.45,20018.79,2,1,Spain,Female,1,1,0,0,0,0,0,0.07291361289821768,0,0,0
15734942,38,539,82407.51,13123.41,8,1,Germany,Female,0,1,0,0,0,0,0,0.07293414977074725,0,0,2
15754112,55,653,0.0,41967.03,7,2,Spain,Male,1,1,0,0,0,0,0,0.07293870639259431,0,0,3
15777459,32,619,175406.13,172792.43,4,2,Spain,Female,1,1,1,0,0,0,0,0.07295128516690813,0,0,0
15570681,24,560,116084.32,89734.7,1,1,France,Male,0,1,0,0,0,0,0,0.07297763937389384,0,0,1
15659931,55,637,123378.2,81431.99,1,1,Germany,Female,0,1,1,0,0,0,0,0.07298857783082863,0,0,3
15772243,33,612,0.0,142797.5,9,1,France,Female,0,0,1,0,0,0,0,0.07299423045914483,0,0,2
15805681,41,716,0.0,113267.48,9,1,France,Male,1,1,0,0,0,0,0,0.07299723622911036,0,0,2
15807335,64,676,116954.32,91149.48,4,1,Spain,Female,1,1,0,0,0,0,0,0.07300149271726347,0,0,3
15654341,34,542,101116.06,196395.05,8,1,France,Male,0,1,0,0,0,0,0,0.07300932725033482,0,0,2
15779207,30,500,125495.64,68807.47,2,2,Germany,Male,1,1,0,0,0,0,0,0.07301070488677724,0,0,1
15586135,28,536,0.0,136197.65,4,1,Spain,Female,1,1,0,0,0,0,0,0.07304772594011344,0,0,1
15708003,41,587,85109.21,1557.82,8,1,Spain,Male,0,1,0,0,0,0,0,0.07304789026942166,0,0,2
15757588,30,526,0.0,100995.68,9,2,France,Male,0,0,0,0,0,0,0,0.07305699802310833,0,0,1
15707110,28,660,170890.05,41758.9,2,2,Germany,Male,0,1,0,0,0,0,0,0.07306338808468993,0,0,1
15804211,36,719,155423.17,199841.32,3,1,France,Male,1,1,0,0,0,0,0,0.07306434157807473,0,0,0
15609998,59,700,137648.41,142977.05,5,1,Germany,Female,0,1,1,0,0,0,0,0.07306569204525554,0,0,3
15596303,39,688,0.0,53222.15,0,2,France,Female,0,1,1,0,0,0,0,0.07306745529519493,0,0,0
15575185,33,757,77253.22,194239.63,5,1,Spain,Male,1,0,0,0,0,0,0,0.07307647211602342,0,0,2
15582492,29,535,112367.34,185630.76,2,1,France,Female,0,1,0,0,0,0,0,0.0730802412420668,0,0,1
15805909,28,700,159900.38,22698.56,8,1,Spain,Male,0,0,0,0,0,0,0,0.07308209074413846,0,0,1
15662245,32,588,0.0,8763.87,1,2,France,Male,1,1,0,0,0,0,0,0.0730915345150775,0,0,0
15723299,53,774,113709.28,153887.93,4,1,France,Male,1,1,1,0,0,0,0,0.07313291991418147,0,0,3
15589361,34,716,0.0,66695.71,9,1,Spain,Male,1,1,0,0,0,0,0,0.07316858611886484,0,0,2
15652266,42,703,63227.0,137316.32,9,1,Germany,Male,1,0,0,0,0,0,0,0.0731924620348341,0,0,2
15733768,32,600,0.0,101986.16,1,1,France,Male,1,1,0,0,0,0,0,0.07320356210419543,0,0,0
15583725,48,682,138778.15,168840.23,1,1,France,Male,1,0,0,0,0,0,0,0.07320551195745117,0,0,0
15658956,40,505,47869.69,155061.97,6,2,Germany,Male,1,1,0,0,0,0,0,0.07320914864764211,0,0,2
15698664,43,567,115643.58,174606.35,2,2,Spain,Male,0,0,0,0,0,0,0,0.07324644773414163,0,0,0
15737998,46,529,0.0,126511.94,8,1,France,Male,0,0,1,0,0,0,0,0.07324782454612111,0,0,2
15620836,34,816,108410.87,102908.91,2,2,Germany,Female,0,1,0,0,0,0,0,0.07325476554038246,0,0,0
15779627,31,573,134644.19,70381.49,0,1,Germany,Male,1,1,0,0,0,0,0,0.0732563948781319,0,0,0
15610930,35,572,139979.07,185662.84,1,1,Germany,Female,0,1,0,0,0,0,0,0.0732564317939336,0,0,0
15649297,62,605,111065.93,125660.99,4,2,France,Female,1,0,0,0,0,0,0,0.07326083502200437,0,0,3
15603170,32,654,121455.65,190068.53,9,1,France,Male,0,1,1,0,0,0,0,0.0732737785253818,0,0,2
15565714,47,601,64430.06,96517.97,1,2,France,Male,1,0,0,0,0,0,0,0.07327480264152497,0,0,0
15615050,47,575,107915.94,63452.18,9,2,Germany,Male,1,1,1,0,0,0,0,0.07327877942310068,0,0,2
15650437,32,522,124450.36,165786.1,8,2,Germany,Male,1,1,0,0,0,0,0,0.07330599485529682,0,0,2
15589420,40,795,101891.1,183044.86,2,1,France,Female,1,1,0,0,0,0,0,0.0733071338699331,0,0,0
15591248,29,628,71996.29,34857.46,9,1,France,Female,1,1,0,0,0,0,0,0.07331342680869296,0,0,1
15712264,39,713,0.0,126263.97,10,2,France,Female,1,1,0,0,0,0,0,0.07333361770998231,0,0,2
15744622,32,822,116358.0,108798.36,8,1,France,Male,0,1,0,0,0,0,0,0.07334286269519258,0,0,2
15588461,35,686,0.0,8816.37,4,1,France,Male,0,1,0,0,0,0,0,0.07335170967197208,0,0,0
15605341,58,681,93173.88,139761.25,8,1,France,Female,1,1,0,0,0,0,0,0.07335185654945647,0,0,3
15688619,45,718,105266.32,193724.51,3,2,Spain,Male,1,1,0,0,0,0,0,0.07336803650484469,0,0,0
15803689,51,647,119741.77,54954.51,1,2,Germany,Female,0,0,1,0,0,0,0,0.0733699476386302,0,0,3
15683168,30,572,0.0,175025.27,6,1,France,Female,1,0,0,0,0,0,0,0.07339055824512553,0,0,1
15613085,33,628,0.0,188193.25,3,1,Spain,Female,1,1,0,0,0,0,0,0.07339438696320472,0,0,0
15701962,29,590,166930.76,122487.73,2,2,Spain,Female,0,1,0,0,0,0,0,0.07342086286792615,0,0,1
15687001,54,596,123544.0,120314.75,1,1,Germany,Male,1,1,1,0,0,0,0,0.07343973753630773,0,0,3
15645271,24,615,108528.07,179488.41,8,2,Germany,Male,0,0,1,0,0,0,0,0.07344521890138495,0,0,1
15714642,40,792,0.0,141652.2,7,1,Spain,Female,0,1,0,0,0,0,0,0.07346165401584903,0,0,2
15795747,39,787,171646.76,100791.36,7,1,Spain,Female,1,0,0,0,0,0,0,0.07346565118524528,0,0,2
15641585,40,850,97339.99,88815.25,6,1,France,Male,1,0,0,0,0,0,0,0.07347123944818373,0,0,2
15581733,28,781,0.0,177703.15,4,2,France,Female,0,1,0,0,0,0,0,0.07348556178826388,0,0,1
15716605,24,710,103099.17,173276.62,7,2,Germany,Female,0,1,0,0,0,0,0,0.07348762468612507,0,0,1
15784097,28,660,118402.25,14288.93,1,2,Germany,Male,0,1,0,0,0,0,0,0.07349014463573939,0,0,1
15592736,54,551,102994.04,176680.16,5,1,Germany,Male,0,1,1,0,0,0,0,0.07349167084684294,0,0,3
15756475,31,551,82293.82,91565.25,9,2,Germany,Male,1,1,0,0,0,0,0,0.07349487903245305,0,0,2
15700654,44,617,49157.09,53294.17,9,2,Germany,Male,0,1,0,0,0,0,0,0.07349554979857292,0,0,2
15679550,32,743,0.0,175252.78,9,2,France,Male,0,1,0,0,0,0,0,0.07349790209962892,0,0,2
15782144,34,522,0.0,3894.34,3,2,France,Female,1,1,0,0,0,0,0,0.07349933391762864,0,0,0
15713517,39,529,102025.08,12351.01,6,2,France,Male,0,1,0,0,0,0,0,0.07350498240366926,0,0,2
15689237,27,471,0.0,122642.09,4,2,France,Female,0,1,0,0,0,0,0,0.07350574095619344,0,0,1
15672467,52,766,92510.9,66193.61,7,2,France,Female,1,0,0,0,0,0,0,0.07352063686199256,0,0,3
15670345,33,785,127211.45,191961.83,6,1,Germany,Female,0,0,0,0,0,0,0,0.07352486434127531,0,0,2
15790314,41,649,0.0,130567.02,0,2,France,Male,1,0,0,0,0,0,0,0.07353889230488331,0,0,0
15566139,37,526,53573.18,62830.97,5,1,France,Female,0,1,0,0,0,0,0,0.07355313833110622,0,0,0
15716023,31,693,0.0,182270.88,1,2,France,Male,1,0,0,0,0,0,0,0.07355446921831593,0,0,0
15567839,42,501,114631.23,91429.74,9,1,France,Male,1,0,0,0,0,0,0,0.07355727924996325,0,0,2
15720338,55,592,85845.43,128918.42,8,2,Spain,Male,1,1,0,0,0,0,0,0.07356694351482002,0,0,3
15798385,46,512,0.0,56408.14,3,2,Spain,Female,1,1,0,0,0,0,0,0.07356819565565387,0,0,0
15674442,23,681,157761.56,147759.84,7,1,France,Male,0,0,0,0,0,0,0,0.07357223845711713,0,0,1
15785815,31,670,142631.54,175894.24,1,2,Germany,Male,1,1,0,0,0,0,0,0.07358288824210352,0,0,0
15666095,51,753,79811.72,68260.27,4,2,Spain,Male,1,0,1,0,0,0,0,0.07361584626250783,0,0,3
15632793,29,638,103417.74,15336.4,9,1,France,Female,1,1,0,0,0,0,0,0.07361605522303588,0,0,1
15686236,47,525,118087.68,88120.78,1,1,Germany,Female,0,1,1,0,0,0,0,0.07362250620160316,0,0,0
15787155,30,514,0.0,125010.24,7,1,Spain,Male,1,0,0,0,0,0,0,0.07362508096071868,0,0,1
15793343,29,549,0.0,189558.44,8,2,France,Female,1,1,0,0,0,0,0,0.07362945408158367,0,0,1
15589221,30,657,139762.13,23317.88,1,2,Germany,Male,1,1,0,0,0,0,0,0.07366275401079159,0,0,1
15629244,50,635,159453.64,54560.79,7,2,Spain,Male,0,0,1,0,0,0,0,0.07371852249493721,0,0,2
15577359,47,767,0.0,121964.46,5,1,Spain,Male,0,1,1,0,0,0,0,0.0737227508309562,0,0,2
15737051,27,639,0.0,192247.35,8,2,France,Male,0,1,0,0,0,0,0,0.07374960953556081,0,0,1
15678571,21,723,0.0,24847.02,4,2,France,Male,0,0,0,0,0,0,0,0.07375665904330547,0,0,1
15629133,27,579,0.0,126838.7,9,2,France,Female,0,1,0,0,0,0,0,0.07380446733902313,0,0,1
15696047,35,501,99760.84,13591.52,6,1,France,Male,1,1,0,0,0,0,0,0.07380618515714688,0,0,2
15697597,26,631,149144.61,123697.95,1,1,France,Male,1,0,0,0,0,0,0,0.073815205623885,0,0,1
15747772,36,706,58571.18,40774.01,9,2,Germany,Male,0,1,0,0,0,0,0,0.0738177705776844,0,0,2
15802625,48,733,85915.52,23860.5,7,1,Germany,Male,1,1,0,0,0,0,0,0.07382255510671631,0,0,2
15645839,37,570,0.0,187758.5,6,1,France,Male,1,1,0,0,0,0,0,0.07382859669435676,0,0,2
15771509,42,538,98548.62,94047.75,1,2,Germany,Female,1,0,0,0,0,0,0,0.073844050758468,0,0,0
15617301,36,774,130809.77,152290.28,9,1,Germany,Male,0,1,0,0,0,0,0,0.07384432813277692,0,0,2
15656121,31,733,157791.07,177994.81,6,2,Germany,Male,0,0,0,0,0,0,0,0.07384490184392584,0,0,2
15730137,31,628,88421.81,72350.47,0,1,France,Male,0,0,0,0,0,0,0,0.07385446061486595,0,0,0
15774277,43,809,0.0,132908.07,2,2,France,Male,1,1,0,0,0,0,0,0.0738582319980648,0,0,0
15721740,50,633,88302.65,195937.16,7,1,Germany,Male,1,1,0,0,0,0,0,0.07388169286321772,0,0,2
15806332,39,484,0.0,175224.12,5,2,Spain,Female,1,1,0,0,0,0,0,0.07391909323309198,0,0,0
15771535,37,794,0.0,68008.85,9,2,Spain,Female,0,1,0,0,0,0,0,0.07392056120271301,0,0,2
15788946,29,605,116805.82,4092.75,3,1,Spain,Female,0,0,0,0,0,0,0,0.07392328527773645,0,0,1
15787318,47,537,103163.35,16259.64,6,1,Germany,Female,0,1,1,0,0,0,0,0.0739289765984732,0,0,2
15775131,32,580,142188.2,128028.6,9,2,Spain,Male,1,0,0,0,0,0,0,0.0739383106065844,0,0,2
15569867,29,529,0.0,19842.11,8,2,France,Female,0,1,0,0,0,0,0,0.07397158827728695,0,0,1
15646310,24,684,143582.89,22527.27,8,1,Spain,Male,1,1,0,0,0,0,0,0.07397572048080292,0,0,1
15672798,45,656,145933.27,199392.14,7,1,France,Female,1,1,0,0,0,0,0,0.0739829596932216,0,0,2
15651823,60,590,147751.75,88206.04,6,1,France,Female,0,1,1,0,0,0,0,0.07398667593390534,0,0,3
15770631,25,730,167385.81,56307.51,5,1,Spain,Male,1,1,0,0,0,0,0,0.07398799098403869,0,0,1
15718071,51,655,0.0,15801.02,3,2,France,Female,1,0,0,0,0,0,0,0.07399578724752959,0,0,3
15732644,54,567,92316.31,158590.66,5,2,Spain,Female,0,1,1,0,0,0,0,0.07399967607101476,0,0,3
15762268,41,666,141162.08,50908.48,10,1,France,Female,0,1,0,0,0,0,0,0.07400628637042167,0,0,2
15751392,57,689,0.0,136649.8,4,2,Spain,Female,0,1,1,0,0,0,0,0.07401380522728684,0,0,3
15748381,29,613,185709.28,77242.19,6,2,France,Female,1,1,0,0,0,0,0,0.07404857087120248,0,0,1
15637599,44,510,123070.89,28461.29,4,1,Germany,Female,0,1,1,0,0,0,0,0.07405247853579183,0,0,0
15634936,41,735,179904.0,137180.95,7,1,France,Male,1,1,0,0,0,0,0,0.07405284478872937,0,0,2
15810203,44,499,77627.33,108222.68,6,2,Germany,Female,0,1,0,0,0,0,0,0.07405610386447198,0,0,2
15730735,38,713,72286.84,26136.89,9,2,France,Male,1,1,0,0,0,0,0,0.07407235039274152,0,0,2
15761506,19,615,0.0,159920.92,5,2,Spain,Male,0,1,0,0,0,0,0,0.0740727452115783,0,0,1
